"Дом, 4-комн., 145 м2",https://www.house.kg/details/232380561ec2ca82a8418-64250967,$ 115 000,"Продаю добротный дом в 1.5 этажей, мансардный, площадь 145 кв.м., земля 5 соток, ""красная книга"". ж/м Ак-Ордо, ул. Ак-Болпон, 2-ая линия от Гагарина. ...",https://cdn.house.kg/house/images/9/1/b/91b76cb3659151fb8a7eaf997f968cdb_240x180.jpg
"2-комн. кв., 43 м2, 1 этаж из 3",https://www.house.kg/details/827072861b4bd27c7c7c7-45107739,$ 32 200,"Продаю к.квартиру по адресу: Ш. Руставели/Ахунбаева. Этаж 1 из 3, не угловая. Дом кирпичный, тёплый. Стены обои, окна деревянные + металлические решет...",https://cdn.house.kg/house/images/7/c/c/7ccc89fc039bdfc755df0de0725036b9_240x180.jpg
"2-комн. кв., 45 м2, 4 этаж из 4",https://www.house.kg/details/886974561e670561ca3d3-08639176,$ 38 900,"Срочно продаю 2-х к.квартиру в 9 мкр., за Народным. Развитая инфраструктура, рядом есть все. 104 серия, 4 этаж из 4, не угловая. Кровля после капремон...",https://cdn.house.kg/house/images/e/5/7/e57df8bf4b9bdc6581aa1788f307a61a_240x180.jpg
"2-комн. кв., 80 м2, 4 этаж из 12",https://www.house.kg/details/839244061f281050e95c7-32325014,$ 86 500,"Продается 2-х комнатная квартира с абсолютно новым ремонтом .
Адрес : Токтоналиева-Сухомлинова  .
СК : ""KG Group"" 
Год постройки : 2015-й год .
Ти...",https://cdn.house.kg/house/images/2/2/6/226668634537700a74ef693d61ac0401_240x180.jpg
"Дом, 6 и более комнат, 600 м2",https://www.house.kg/details/92859561f23e69df6811-31485013,$ 1 500 000,"Продаётся Шикарный 4-х уровневый особняк в шаговой доступности ко всему необходимому ! 
Адрес : Медерова Магнитогорская . 
Год постройки : 2012 год . ...",https://cdn.house.kg/house/images/1/8/e/18e4fce732ded3811ed052ae1be5f51f_240x180.jpg
"Дом, 3-комн., 160 м2",https://www.house.kg/details/685336361ecf108075037-13122429,$ 125 000,"Продается дом в районе Азия Молла ! 
Адрес : Джунусалиева / Алтымышева . 
Участок : 4.7 соток .
Тип строения : Кирпичный . 
Площадь : 88м² + есть ...",https://cdn.house.kg/house/images/1/5/5/1559f975483e871018f6e7776402cf5b_240x180.jpg
"Коммерческая недвижимость, 56 м2",https://www.house.kg/details/460206061ea4dcaad43b8-61627673,$ 98 000,"Продаю Офисное помещение по Первой линии
в Золотом квадрате
ул. Манаса//Токтогула

Офис находится в жилом доме на первом этаже.
Год постройки - 1...",https://cdn.house.kg/house/images/d/0/0/d0052a605d55d4eaeda28e508f84d946_240x180.jpg
"Дом, 4-комн., 145 м2",https://www.house.kg/details/843738761e9207b2b2aa1-31595191,$ 180 000,"Продается дом в с. Орто-сай !
Адрес : Балык Кумара 16 Б .
Год постройки : 2014 г.
Тип строения : Кирпичный ( утеплён пенопластом ) .
Участок : 4 с...",https://cdn.house.kg/house/images/1/1/9/119d2e0fe24da8dd51e64b52f56044b7_240x180.jpg
"4-комн. кв., 125 м2, 11 этаж из 12",https://www.house.kg/details/878432461e7e1148b4870-67636880,$ 89 500,"Продаётся 4х комнатная квартира!!!
Район: Сухе Батора - Магистраль
Застройщик: KG Group
Год постройки: 2018
Тип строения: монолитный
Серия : элит...",https://cdn.house.kg/house/images/5/f/0/5f0abc9d533c47748c9eb79013d99e42_240x180.jpg
"Дом, 6 и более комнат, 530 м2",https://www.house.kg/details/330466761e7dacfa2b660-18350941,$ 900 000,"Продается шикарный дом в VIP городке Ала-Арча 2
Участок-16 соток
Дом кирпичный 2 этажа+ цокольное помещение.
Площадь дома – 530 м²
Год постройки д...",https://cdn.house.kg/house/images/c/4/a/c4af47631065e195311322f010864f7d_240x180.jpg
"Участок, 30 соток",https://www.house.kg/details/208125361e7d84e5aa7d5-14261430,$ 290 000,"Срочно Продается Хороший участок 30 сотых
В районе Алматинка/Магистраль (Билимкана)
Идеально подойдет для постройки клубных домов
Участок правильно...",https://cdn.house.kg/house/images/6/5/b/65b3f45c77776cb3ac241615ed42fc37_240x180.jpg
"Дом, 6 и более комнат, 300 м2",https://www.house.kg/details/429056561791ee358ae74-25198263,$ 370 000,"Продается 2-х уровневый дом Юж. магистраль Мира
ТЦ ""Ала арча""

Дом - Кирпичный
Кол-во этажей - 2
Комнат - 7
Площадь - 300 м2
Площадь участка - 4 соток...",https://cdn.house.kg/house/images/9/4/e/94e436d142f63d1f94eab590e3ac20f2_240x180.jpg
"4-комн. кв., 145 м2, 7 этаж из 10",https://www.house.kg/details/540354061e7d0f310d291-60942915,$ 185 000,"Продается 4-х комнатная квартира в центре города Чуй / Мира  
Площадь – 145м².
Этажность 7 из 10.
Год постройки – 2008 г.
Материал стен - Кирпич....",https://cdn.house.kg/house/images/a/d/e/ade08c8b83d0a5d035866669d01ba1b2_240x180.jpg
"Коммерческая недвижимость, 28 м2",https://www.house.kg/details/608058961e7c6793a7c11-10578105,$ 32 500,"Срочно продаётся Комерческое помещение 
Офис в Бизнес Центр ""SOHO""

в Золотой середине города
ул.Байтик Баатыра(Советская)//Карасаева(Дружба).

...",https://cdn.house.kg/house/images/d/1/8/d184d9b5269da3b63a34ae9aaf81ccbe_240x180.jpg
"Коммерческая недвижимость, 400 м2",https://www.house.kg/details/916023061e7b456a75ea0-44084083,$ 390 000,"Продаю коммерческое помещение в Элитном районе города. Помещение по Первой Линии!!!
Адрес: въезд в VIP городок Ала-Арча 1, рядом с Фрунзе 
Идеально ...",https://cdn.house.kg/house/images/6/4/5/645b7abe3ec9cd2c99afed27481487f1_240x180.jpg
"4-комн. кв., 116 м2, 3 этаж из 7",https://www.house.kg/details/444721961e7b236101a79-41731711,$ 105 000,"Продается 4-х комнатная Совминовская квартира
Расположена в Золотом Квадрате 
Боконбаева // Тыныстанова д64/1

Год построи‌ки: 1982.
Общая площад...",https://cdn.house.kg/house/images/7/3/2/7326fd5fdbb4326c05f3262ff939c529_240x180.jpg
"4-комн. кв., 78 м2, 5 этаж из 6",https://www.house.kg/details/113503361e7ade2df8483-11774248,$ 59 500,"Продается 4-х комнатная квартира в Джале 
2-х уровневая 
Площадь : 78м² .
Этажность : 5-6 из 6 .
Серия : Индивидуалка 
Санузла : 2 .
Коммуникаци...",https://cdn.house.kg/house/images/d/9/8/d987d199b1fcc797dab5a12ddfd89631_240x180.jpg
"1-комн. кв., 38 м2, 2 этаж из 12",https://www.house.kg/details/671808861e7a84e4bfaa9-52623319,$ 40 500,"Продается 1-на комнатная квартира .
Адрес : Токтоналиева 61 ( Душанбинка-Сухомлинова ) .
СК : ""KG Group"" 
Год постройки : 2015-й год .
Тип строени...",https://cdn.house.kg/house/images/8/0/3/80317de54dedb13ef69e00602e48f95d_240x180.jpg
"3-комн. кв., 130 м2, 3 этаж из 3",https://www.house.kg/details/727701861669940d0e526-39317988,$ 205 000,"Продается 3-х комнатная квартира в закрытом VIP городке в престижном районе!!! 
3-х комнатная квартира
Общая площадь квартиры 130 м2 
Квартира находит...",https://cdn.house.kg/house/images/d/b/a/dba72e7a48ab74cf468446ff0b112f01_240x180.jpg
"Участок, 6 соток",https://www.house.kg/details/592300561cb2eca634ea1-21060480,$ 55 000,"Срочно продаётся участок
6 сотых квадратной формы
Рабочий городок, переулок Таджикский
Красная книга
Все коммуникации 
Цена:$55000
Тел: 0556034544 070...",https://cdn.house.kg/house/images/5/d/2/5d24f8760f80433c3d58b549e0400a92_240x180.jpg
"3-комн. кв., 54 м2, 1 этаж из 4",https://www.house.kg/details/386909461cb1f0b189b81-12672431,$ 52 500,"Срочно продаю 3х комнатную квартиру в центре города
Токтогула//Манаса
(Табышалиева д51)

Серия - индивидуальный проект
Общая площадь -54м²
Коммуникаци...",https://cdn.house.kg/house/images/f/7/f/f7f5af159fc2e94686a789f6c5770c28_240x180.jpg
"Дом, 4-комн., 61 м2",https://www.house.kg/details/902022960699d43d48fb6-43035925,$ 46 000,"Дом кирпич. 4 ком. с ремонтом, уч. 5,4 сот, ул. Фучика/ул. Ленская, район школы № 54, ул. Сергея Лазо.
Улица широкая, асфальтированная, тихая.
Дом 6...",https://cdn.house.kg/house/images/a/5/e/a5e9a4fb9e29b683341caabfa84d7e10_240x180.jpg
"3-комн. кв., 68 м2, 8 этаж из 9",https://www.house.kg/details/669880261cb111d7daf04-60800997,$ 54 500,"Срочно продаётся 3-х комнатная квартира в 7мкр

Серия 105
Общая площадь 68
Этаж 8 из 9 (не угловая)
Тип строения панель
Коммуникации центральные...",https://cdn.house.kg/house/images/d/0/0/d00cf3daa214d3a6a47c165e6175fa6b_240x180.jpg
"4-комн. кв., 84 м2, 3 этаж из 3",https://www.house.kg/details/2637258608ab4e75d5100-65340487,$ 98 000,"4-x комнатная квартира в центре ул.Московская / ул.Исанова. Сталинка, 84м2. Качественный ремонт.

На 3 этаже в 3 этажном кирпичном доме, сталинка, 8...",https://cdn.house.kg/house/images/9/4/d/94da48879ba9870403a5e07776296156_240x180.jpg
"Коммерческая недвижимость, 169 м2",https://www.house.kg/details/4942675608ab2b6273108-66305299,$ 145 000,"Подвальное помещение, центр, пр.Чуй / ул.Турусбекова.

Общая площадь 169м2, полезная площадь 135м2: это 9 комнат + вентиляционная комната + туалетна...",https://cdn.house.kg/house/images/a/5/7/a578fe14fffd1c14011097b8e0f3bd1a_240x180.jpg
"Дом, 4-комн., 115 м2",https://www.house.kg/details/782416461cb0c0a1df1f2-85818793,$ 120 000,"Продаётся частный дом в южной части Города .
Адрес : Матросова - Суванбердиева .
Участок : 4,5 соток .
Тип строения : Кирпичный .
Комнат : 4 .
Площадь...",https://cdn.house.kg/house/images/e/b/b/ebbfac7a972eae53d32b2c038227cbc0_240x180.jpg
"3-комн. кв., 162 м2, 8 этаж из 12",https://www.house.kg/details/8998456616acc74517ec9-56628485,$ 195 000,"Продаю теплую 4-х кв 162 кв м. С мебелью и техникой. Заходи и живи! Находится рядом с Дворцом спорта по Тоголок Молдо 
8 этаж из 10 
СК RoyalConstract...",https://cdn.house.kg/house/images/2/b/d/2bdc19932c2903221ba264bfa586aa59_240x180.jpg
"4-комн. кв., 235 м2, 4 этаж из 4",https://www.house.kg/details/906221761b9f7a71ae815-71739705,$ 180 000,"Продается 4х комнатная квартира в клубном доме, все комнаты изолированы, на площадке всего 3 квартиры. пр. Мира / Манас Айылы. Рядом с посольством Укр...",https://cdn.house.kg/house/images/3/e/3/3e3a2fe10bfa53a917f0326be8812c51_240x180.jpg
"4-комн. кв., 153 м2, 10 этаж из 12",https://www.house.kg/details/628087761b9f413a03353-75197483,$ 130 050,"Продается 4 -х комнатная квартира под ПСО, Общая квадратура 153.5 м2. Дворец Спорта - Тоголок Молдо # Рыскулова. Дом введен в эксплуатацию в 2017, име...",https://cdn.house.kg/house/images/d/b/1/db16847913e2dbfa529f33db197d2b50_240x180.jpg
"Дом, 5-комн., 160 м2",https://www.house.kg/details/11916366166896ce054f6-07645555,$ 120 000,"Продается дом в южной части города !
Адрес: Чатыркульский переулок /Белорусская
Цена: $120 000 (10 176 000 сом)
Дом : кирпичный, 2003 г.
Кол-во этажей...",https://cdn.house.kg/house/images/5/9/0/590883f7ae2db210c3024e0615aa5294_240x180.jpg
"4-комн. кв., 140 м2, 2 этаж из 5",https://www.house.kg/details/987125761643109d1b8c4-93135480,$ 127 000,"Продаю 4х комнатную квартиру в районе Аламедин -1 
""Мичуринский квартал""

Год постройки - 2020.
Общая площадь - 140м2.
Этаж - 2/6
Документы - Техпаспо...",https://cdn.house.kg/house/images/1/5/b/15b3573efa6ac0b5185ba6cdfb93bc28_240x180.jpg
"Дом, 5-комн., 345 м2",https://www.house.kg/details/3469915615ed1186505d3-95278007,$ 390 000,"Продаю Дом в Европейском стиле и Элитной части города
Село Ортосай напротив Котеджного городка ""BRAVO""

Год постройки - 2015.
Общая площадь - 341м2.
К...",https://cdn.house.kg/house/images/7/8/d/78d0a2bd3696cf0446498a7943aee9b0_240x180.jpg
"3-комн. кв., 94 м2, 2 этаж из 9",https://www.house.kg/details/41885586098fab29ee794-42554514,$ 77 000,"Продаю 3х комнатную квартиру в Золотом квадрате
Манаса//Боконбаева

Год постройки - 2015.
Документы- техпаспорт на руках.
Количество жилых комнат - 3....",https://cdn.house.kg/house/images/a/9/e/a9e110e574bc1a5017b583bdabc3009c_240x180.jpg
"Коммерческая недвижимость, 350 м2",https://www.house.kg/details/461868860900ccce9c124-18255170,$ 260 000,"Продается 2-х этажная + цокольный этаж коммерческая недвижимость в центре города, общей площадью 350 кв.м. Находится на пересечении ул. Карасаева (быв...",https://cdn.house.kg/house/images/c/d/6/cd6765d55098df8c0f11858c9e5cd7e3_240x180.jpg
